date,pump_index,std_order,avg_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2021-06-20 16:46:00,344,1.0217572979685068,0.49,5.922425706794892,0.12044131614672628,0.037290023659999935,1.6639795191984653e-07,8.788800514446302e-06,8.808000000000001e-06,-0.9422609221188204,-0.3348796121709864,-0.9826841245925212,0.18528872408711386,WABI,0
2021-06-20 16:47:00,344,1.021774949828088,0.49200000000000005,5.929126840453013,0.12075320835598992,0.037724365199999936,1.681121791225468e-07,8.782722389446303e-06,8.802e-06,-0.9422609221188204,-0.3348796121709864,-0.9574220383620052,0.2886919473396213,WABI,0
2021-06-20 16:48:00,344,1.0217572979685068,0.49,5.931139927676918,0.12075074223953078,0.03778620321999994,1.6998241537324855e-07,8.784022389446302e-06,8.798000000000001e-06,-0.9422609221188204,-0.3348796121709864,-0.9213119778704132,0.3888241754733201,WABI,0
2021-06-20 16:49:00,344,1.021774949828088,0.49200000000000005,5.933384033768954,0.12103834239226023,0.03824208013999993,1.7178724862163407e-07,8.783980722779636e-06,8.797e-06,-0.9422609221188204,-0.3348796121709864,-0.8747630845319616,0.4845508703326496,WABI,0
2021-06-20 16:50:00,344,1.0217886788413821,0.494,5.934966187544338,0.12104063172977735,0.03834044833999994,1.7349340599448382e-07,8.78274262754154e-06,8.796e-06,-0.9422609221188204,-0.3348796121709864,-0.8183027759081689,0.574787410214407,WABI,0
2021-06-20 16:51:00,344,1.050805588474642,0.504,6.088944941531493,0.12358833395525265,0.03951146429999994,1.7569577881799073e-07,8.788971385711476e-06,8.805000000000001e-06,-0.9422609221188204,-0.3348796121709864,-0.752570769856139,0.6585113790650381,WABI,0
2021-06-20 16:52:00,344,1.1695947605079355,0.528,7.093025166459233,0.13602830963869067,0.04212099701999993,1.7896505587068158e-07,8.813191295213741e-06,8.834e-06,-0.9422609221188204,-0.3348796121709864,-0.678311836269616,0.7347741508630673,WABI,1
2021-06-20 16:53:00,344,1.2769326976111377,0.552,8.226612809451606,0.1550676317915466,0.04553532415999993,1.83454674689331e-07,8.85092146105865e-06,8.871999999999999e-06,-0.9422609221188204,-0.3348796121709864,-0.5963673585385014,0.8027116379309637,WABI,1
2021-06-20 16:54:00,344,1.3089425737298963,0.564,8.390990492360585,0.1553132261968862,0.04602679827999994,1.876736746356121e-07,8.886555607400114e-06,8.909e-06,-0.9422609221188204,-0.3348796121709864,-0.5076658003388407,0.8615540813938056,WABI,1
2021-06-20 16:55:00,344,1.4400289464915166,0.5920000000000001,9.155644578909264,0.1647595134872989,0.048553871879999926,1.927652603243868e-07,8.932183514376857e-06,8.97e-06,-0.9422609221188204,-0.3348796121709864,-0.4132121857683782,0.9106347728549132,WABI,0
2021-06-20 16:56:00,344,1.5963121326512868,0.622,10.698520490299707,0.1699641873408813,0.05049284067999992,2.0004602435233614e-07,8.997980389376858e-06,9.04e-06,-0.9422609221188204,-0.3348796121709864,-0.3140767120219489,0.9493976084683812,WABI,1
2021-06-20 16:57:00,344,1.9079781868572407,0.67,13.138317044031893,0.21676148690266744,0.05656000233999992,2.0941295200195165e-07,9.081674675091145e-06,9.14e-06,-0.9422609221188204,-0.3348796121709864,-0.21138262362962532,0.9774033898178665,WABI,1
2021-06-20 16:58:00,344,2.0593362356504405,0.7040000000000001,14.735155024198908,0.2398546410938207,0.06124080959999991,2.2122010922061449e-07,9.186083766000233e-06,9.25e-06,-0.9422609221188204,-0.3348796121709864,-0.1062934856473656,0.9943348002101372,WABI,1
2021-06-20 16:59:00,344,3.720665357352473,0.8440000000000001,24.649526045515298,0.3176169216099486,0.0704368622399999,2.265791349819747e-07,9.24145932528435e-06,9.37e-06,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,WABI,1
2021-06-20 17:00:00,344,3.7204795303659104,0.846,24.649322062813674,0.31760175921588485,0.0705830493799999,2.2650600188135362e-07,9.19153075385578e-06,9.334e-06,-0.9976687691905392,-0.06824241336467046,0.0,1.0,WABI,0
2021-06-07 12:34:00,345,0.32333433189248656,0.10800000000000001,1.331407259474412,0.02390402634423551,0.010043713939999978,3.5899496986795245e-08,6.863300000000002e-06,6.865e-06,-0.1361666490962464,-0.9906859460363308,-0.461092501449326,-0.8873520750565715,WABI,0
2021-06-07 12:37:00,345,0.32333433189248656,0.10800000000000001,1.331407259474412,0.023903581469845392,0.010047816019999978,3.5907393440052404e-08,6.8593e-06,6.861000000000002e-06,-0.1361666490962464,-0.9906859460363308,-0.7164567402983151,-0.6976315211349847,WABI,1
2021-06-07 12:38:00,345,0.32333433189248656,0.10800000000000001,1.3337848266972665,0.023903231539126168,0.01005044335999998,3.5873161076928784e-08,6.85355e-06,6.856000000000002e-06,-0.1361666490962464,-0.9906859460363308,-0.7865515558026425,-0.6175246149461919,WABI,0
2021-06-07 12:39:00,345,0.32333433189248656,0.10800000000000001,1.3337848266972665,0.02390398545456057,0.010046325619999978,3.58305996892552e-08,6.84755e-06,6.850000000000001e-06,-0.1361666490962464,-0.9906859460363308,-0.8477344278896709,-0.5304209081197426,WABI,0
